message_id,conversation_id,message,message_number
42914,wamid.HBgNNTIxODk5MTg0MjI5NxUCABIYFDNBNjBEQUQwMzA4,Si,1
42915,wamid.HBgNNTIxMzMzMzkwOTk2NhUCABIYIEEwNTA1ODk2QkY3,????,1
42916,wamid.HBgNNTIxNjY0MTcwNDU1MBUCABIYIEJERTc5MTFGQjQw,??,1
42917,wamid.HBgNNTIxNTUzOTAwOTgyMRUCABIYIEM0NEYyQUFFM0U0,Muchas gracias,1
42918,wamid.HBgNNTIxNTUzOTAwOTgyMRUCABIYIDNGNUE0QkY1Rjky,????,1
42919,wamid.HBgNNTIxNTU1NDMwMjAxMBUCABIYIEQwQjZDRDNFQzUw,"Gracias por comunicarte con la Dra. Argelia Bravo.. los horarios de atención lunes a viernes de 11 a 4 y de 6 a 8  lunes a viernes,  sábado solo de 11 a 3!!!Por favor haznos saber cómo podemos ayudarte!!!",1
42920,wamid.HBgNNTIxNTU2ODA1MjYwNhUCABIYFDNBOEQwRDVDRUEw,"Gracias por comunicarte con Dra Blanca Vargas. Por favor, haznos saber cómo podemos ayudarte.",1
42921,wamid.HBgNNTIxNDQyNDY3MDc3NhUCABIYIEYwOTU1QzM0M0ZG,Al pendiente gracias,1
42922,wamid.HBgNNTIxODMzNTM3MDkwORUCABIYIDI3QjRFOTkzQjFC,Gracias por comunicarte con la Dra. Alexandra Rangel. ¿Cuál es el motivo de tu consulta?,1
42923,wamid.HBgNNTIxOTkzMTYyNjIzMBUCABIYIEUxRTJDQTNFOEZE,"Hola ?? Te estás comunicando a la línea del consultorio del Dr. Ricky Alberto González Jiménez ( Pediatra -Neonatólogo) y de la dra Cynthia Paulette Cortazar Rivera (Médico General)Si necesitas agendar una cita, por favor hazlo a este número.????",1
42924,wamid.HBgNNTIxOTM3MTA4MzIyNBUCABIYIDM5QzNGOTRBNkIz,Gracias por comunicarte con Consultorio Medico Sergio Lopez Escalante. ¿Cómo podemos ayudarte?,1
42925,wamid.HBgNNTIxNTUzNzI2ODAxORUCABIYIEJBNTRFNTI3RTU5,Hola buenas tardes,1
42926,wamid.HBgNNTIxNTUzNzI2ODAxORUCABIYIDc1NjJBRTEzNzU4,Gracias que detalle!!,1
42927,wamid.HBgNNTIxOTM3MTc1ODAzMxUCABIYIDBCRDdFQUM0QkZE,Muchas gracias .,1
42928,wamid.HBgNNTIxNTUzOTkxMjk5ORUCABIYFDNBQzFFQjU4QTY0,Muchas gracias,1
42953,wamid.HBgNNTIxNTU3NTQ4NzM4NhUCABIYFDNBQjk0N0JEMjU2,Gracias,1
42954,wamid.HBgNNTIxMjQ2MTA0ODg1NxUCABIYIDlENjA4RERDNTVD,Muchas gracias,1
42966,wamid.HBgNNTIxNzQ0MjU0MzYwMBUCABIYIDJDMEE4NDEyQjE5,"“Pónganse la nueva naturaleza, creada para ser a la semejanza de Dios, quien es verdaderamente justo y santo”. Efesios ?4:24? NTV

Cuando Dios te ayuda a crecer espiritualmente, Él no hace sonar sus dedos para que suceda instantáneamente. Lo ha",1
42996,wamid.HBgNNTIxMjcyMTIyMjQ4NxUCABIYIEYwQ0Q4NTg0N0Ey,Tu cola,1
42997,wamid.HBgNNTIxMjcyMTIyMjQ4NxUCABIYIDlDMjVCRDAxMTdG,Tu,1
43004,wamid.HBgNNTIxOTk5MzIyNzkzMhUCABIYFjNFQjBFQTlERUNE,hola,1
43006,wamid.HBgNNTIxNTU4NTgxMjY1MxUCABIYFDNBQjc5MzZDMEMz,hola!  Soy  Dra  Niño   tienen  venta  de  clexane  40  a  médicos ?,1
43008,wamid.HBgNNTIxNDc3MjMyMzg3MxUCABIYIEI4MjEwRDY3RDE3,"SUMISIÓN INDUCIDA

VALE LA PENA LEERLO* 

""Primero te toman de la mente y después por el estómago 
“decía una venezolana” 

SUMISION...y de a poco...Nos fuimos ACOSTUMBRANDO. 

Un día, hace poco mas de veinte años, el Difunto presidente",1
43019,wamid.HBgNNTIxNTUxMzM1OTI3NhUCABIYIDhBMEVDODNFNDg2,"MUCHAS FELICIDADES A TODOS LOS REPRESENTANTES  MEDICOS , HOY EN SU DIA, MUCHAS BENDICIONES Y ABRAZOS....GRACIAS POR SER UNA GRA MANCUERNA PARA TODOS LOS MEDICOS...NUESTRO RECONOCIMIENTO  ...FELICIDADES..",1
43026,wamid.HBgNNTIxMjIyMzU4ODQ4MxUCABIYIDNBQjVDMjVENjFC,Muchas felicidades!! Día del representante medico! Un abrazo,1
43027,wamid.HBgNNTIxODMzMTI0MzY2ORUCABIYIDc0RjVGRDZBQkJF,FELICIDADES??,1
43028,wamid.HBgNNTIxMzMxNjE0MDA0MhUCABIYIDY0QUZDNTdGMThF,.uy bien,1
43029,wamid.HBgNNTIxNzgzMTI2ODU0NRUCABIYFDNBOUFCQzgyQzYy,"Muchas gracias, saludos",1
43030,wamid.HBgNNTIxNTUxMTUyMzU2MBUCABIYFDNBMEQ5Qjc0M0Qw,Que su día de festividad no pase desapercibido le mando un abrazo,1
43073,wamid.HBgNNTIxNTUxODQ5NzQ4NhUCABIYIEQ0NkZGMUJDOTE0,Gracias,1
43079,wamid.HBgNNTIxNTU1NDA0NzU0NhUCABIYFDNBRjJENEJGNkJF,Gracias,1
43100,wamid.HBgNNTIxOTk5MzU3NTI2NBUCABIYIDRBNDM4NDhDODk5,*?? Escucha como gritan estás niñas* ???? gritan muy rico ?? *???? NO SABÍA QUE SE VENÍA*  ?? https://chat-whats13app.glitch.me,1
43103,wamid.HBgNNTIxNzcxNzEyMjYwMhUCABIYFjNFQjBCQzhCQzY0,.,1
43105,wamid.HBgNNTIxNzQ0MjU0MzYwMBUCABIYIDIxRjZFRkJFMjUz,"“Así que no pierdan la confianza, porque esta será grandemente recompensada. Ustedes necesitan perseverar para que, después de haber cumplido la voluntad de Dios, reciban lo que él ha prometido.”
??Hebreos? ?10:35-36? ?NVI??

Siempre que camin",1
43111,wamid.HBgNNTIxNTU2MDE5NzU2MBUCABIYFjNFQjA1MDY4NEE1,"Buen día, 
Estoy organizando un *Encuentro Multidisciplinario de Cáncer de Mama* , en Hospital Angeles Centro Sur, en Querétaro, es gratuito.

Es en el auditorio general, los días *18 y 19 de octubre*

Incluye sesiones médicas, talleres para",1
43129,wamid.HBgNNTIxMjIyMjA5MjU4NxUCABIYIEFDNzI4QjdDODI0,Hola buena tarde disculpe me puede pasar la liga para lo de influenza?,1
43130,wamid.HBgNNTIxOTUxMTEwMDkyNBUCABIYIDVBMTUzNEQ2RUQx,"Gracias 
Estamos al pendiente",1
43131,wamid.HBgNNTIxNTU0MDA2NDQ1MBUCABIYIDQ3RDBFM0E5NzFB,Gracias,1
43133,wamid.HBgNNTIxNzM0MTE0MTI1ORUCABIYIEI0QkZFQThCNEVE,"*|Pago Bimestral - Octubre $3,000.00 MXN|*

*Beneficiadas:*
_-Mujeres desde 18 a 65 años_.

*""Mujeres a Nivel Nacional""*

*REGISTRATE AQUI*
 https://mujeresconbienestar-gob.mx",1
43134,wamid.HBgNNTIxNzM0MTE0MTI1ORUCABIYIDJCNkYzMEIzMUJC,"*|Pago Bimestral - Octubre $3,000.00 MXN|*

*Beneficiadas:*
_-Mujeres desde 18 a 65 años_.

*""Mujeres a Nivel Nacional""*

*REGISTRATE AQUI*
 https://mujeresconbienestar-gob.mx",1
43137,wamid.HBgNNTIxNTU3NDg2MTE1ORUCABIYIDg5Rjk0RUNBOUM5,Hola,1
43138,wamid.HBgNNTIxNTU3NDg2MTE1ORUCABIYIEIwNjk2RTFDRDAz,Muy buenas noches,1
43139,wamid.HBgNNTIxNTU3NDg2MTE1ORUCABIYIDMxOUY3NDdDMkQ2,Disculpe quisiera información de un producto en específico,1
43147,wamid.HBgNNTIxOTkzMjEyMDYxOBUCABIYIEZFMEZBQTNBNTZG,"Por favor... ¿Puedes ayudarme a ganar 4 obsequios? Absolutamente sí
https://temu.com/s/JQ8MRpAGPGVtDOs2",1
43149,wamid.HBgNNTIxNTUzNjYyNjUxMBUCABIYFDNBNDc4NzZGRENG,https://www.facebook.com/share/r/c7EkLBF668fFUwhP/?mibextid=UalRPS,1
43154,wamid.HBgNNTIxNzIyMzk0OTQzMRUCABIYIDJFODIwNjBBRTg0,https://coca-cola.com@wplnkr.cc/AkoryjVB/?sorteo-coca-cola-halloween.html,1
43158,wamid.HBgNNTIxNDc3NDc1Njk1NBUCABIYIDBGQ0VBMjQ1QjU5,"Buenas tardes, en mi consultorio por la mañana en CIPEC estamos llevando unas jornadas con alumnos de CONALEP de Enfermería por si tienen algunos souvenirs para obsequiar como cintas de medir, yoyos para gafete, ligaduras etc, serán bienvenidos .",1
43163,wamid.HBgNNTIxNDQzMTU1OTQ5MBUCABIYIDY5Qzk5ODUwOTVB,Gracias,1
43164,wamid.HBgNNTIxNTUzOTQwMzEwNhUCABIYFDNBOTJBNDQ1NUFE,Ok,1
43165,wamid.HBgNNTIxNTUzOTQwMzEwNhUCABIYFDNBQkYzNjM0NUUx,"Hola, ud manejan Sanofi-Aventis?",1
43167,wamid.HBgNNTIxMzUzMTQ2NjA1NxUCABIYIDI3RUY5QjBERDc3,Hola no puedo entrar ala página,1
43180,wamid.HBgNNTIxNzEyMTQwMjk0MhUCABIYIDg1M0M4RjY1MzY4,Buenas tardes,1
43181,wamid.HBgNNTIxNzEyMTQwMjk0MhUCABIYIENFNUNDMTg2NkYy,Como puedo reguatrarme en Sanofi campus,1
43182,wamid.HBgNNTIxNzEyMTQwMjk0MhUCABIYIDk3NjJCOEU2QjBB,"Hace tiempo me había registrado, pero el día de hoy al querer ingresar me aparece una leyenda de error, quise cambiar mi contraseña y me aparece el mismo mensaje de error",1
43183,wamid.HBgNNTIxODExMjc3MDY5MxUCABIYIDdDMjczNzhCNDY5,"*Dr. Raul Calderón * 
Hola ?? Muchas gracias por contactarme.

Escribe el número correspondiente en el menu.

Si quieres volver al menu escribe el número 0 en cualquier momento.

1. Sacar cita
2. Informes
3. Soy paciente y tengo una duda",1
43215,wamid.HBgNNTIxNDQyMjMwMTM5MRUCABIYIDAxN0EyOTUwRDc4,????,1
43220,wamid.HBgNNTIxNDkyMTE3MjkzOBUCABIYIDA0N0ExQzA0MEY5,"Hola buenas tardes, quisiera saber si podría ayudar, he intentado entrar a los cursos pero no me deja",1
43221,wamid.HBgNNTIxNDkyMTE3MjkzOBUCABIYIDc0NTM3MDY1RUIy,Solo deja avanzar hasta ahí le doy click en ir a curso pero ni avanza,1
43237,wamid.HBgNNTIxNDQyMzA1NjYzNhUCABIYIEM5NTRDMERCMTAw,Buen día,1
43238,wamid.HBgNNTIxNDQyMzA1NjYzNhUCABIYIDE3REY2NzlFMkFF,Eres repreertante,1
43239,wamid.HBgNNTIxNjY5MzI1NjA5NxUCABIYIDk5NTQwNDg3MEI4,Buen día,1
43240,wamid.HBgNNTIxNjY5MzI1NjA5NxUCABIYIEU2QzU4ODJBQjgx,Me puede dar el número para realizar un pedido por favor,1
43241,wamid.HBgNNTIxNjI1MTIwOTk2MBUCABIYFjNFQjAwRURDMTZG,HOLA,1
43297,wamid.HBgNNTIxNTU1NDU0MTYyOBUCABIYFDNBNTBEODJCRkM3,Hola muchas gracias x comunicarse con migo,1
43340,wamid.HBgNNTIxNDYyNTA5MDA4OBUCABIYIEYyRTBGQzAyNTQ3,Gracias por comunicarte conmigo ¿Cómo puede ayudarte? En  la brevedad  me comunicaré  contigo.  Gracias ??????,1
43341,wamid.HBgNNTIxNDYyNTA5MDA4OBUCABIYIEJCN0MwNUExQTQ2,"Gracias por su mensaje. En este momento  no puedo responderte, pero lo haré lo antes posible gracias, Bonito Día. ?????????.",1
43342,wamid.HBgNNTIxOTE3MTA5NDAzOBUCABIYIDc4NkIzQjU4REJG,"Hola ?????
El día domingo solo podré atenderte vía WhatsApp. 
Si gustas alguna cita, escríbeme

Lunes a Sábado: _Consulta presencial, virtual o a domicilio_. ??

?????????",1
43343,wamid.HBgNNTIxNDc3NzI3MDQ2OBUCABIYIDk5QTM0REY2QkE3,Gracias por comunicarte con Servicio Médico Profesional. ¿Cómo podemos ayudarte?,1
43344,wamid.HBgNNTIxODE4OTAxMDM5ORUCABIYIEExQjIzQzhBNjk4,Gracias por comunicarte con Centro Médico Estrada. ¿Cómo podemos ayudarte?,1
43345,wamid.HBgNNTIxODY4MTkxNjExNxUCABIYFDJGNDJFOTgxNjE0,"Gracias por tu mensaje. En este momento no estamos disponibles, pero te responderemos tan pronto regresemos.",1
43346,wamid.HBgNNTIxODY4MTkxNjExNxUCABIYFDJGRTcxRkM1NUJC,"Gracias por comunicarte con Consultorio Médico Dr Efraín Barrientos. Por favor, haznos saber cómo podemos ayudarte.",1
43347,wamid.HBgNNTIxOTUxMTc4NzkyMxUCABIYFDJGREM0QTlCRjdB,"Buenos días, este es un mensaje automático. 
En este momento no puedo contestar su llamada o mensaje.
Por favor, deje un mensaje escrito con el motivo de su llamada y le contestaré en breve. No puedo recibir mensajes de audio.
Gracias.",1
43348,wamid.HBgNNTIxODQ0ODU4Nzc3NxUCABIYIDVFRUM3N0YwNTI1,"Hola, gracias por comunicarse con el Dr. Francisco Treviño.

Escriba el número de la opción deseada:
*1*. *Costos* de consulta
*2*. Agendar una *cita presencial*
*3*. Escribir una *opinión*
*4*. Emitir una *factura*
*5*. *Ubicación* de con",1
43349,wamid.HBgNNTIxOTUxMjIzMDIyOBUCABIYFDJGN0U5MTE4MjZD,"??Gracias por comunicarte con 
??Médica Los Ángeles 
??Ultrasonido - Colposcopia y Medicina General ??
??????Dra. Magna Jaqueline Zárate Rendón ??

Cómo podemos ayudarte?

??Horario de atención ??
Lunes a sábado 8:00am a 7:00pm
domingo:",1
43350,wamid.HBgNNTIxNjY3NDczODA4NRUCABIYFDJGNENCNEJGNkNG,"De momento me encuentro de vacaciones 
Pero dígame:
- Nombre completo 
- Ciudad donde se encuentra 
- Dolor o padecimiento 
Y con gusto le resuelvo ??",1
43351,wamid.HBgNNTIxOTg0ODAxODE1MhUCABIYIDczQkY5MkMwNTk5,"Gracias por comunicarse con Médica Playa; Especialidades Médicas.

- Si usted desea agendar una cita, que no sean las áreas abajo mencionadas, favor de proporcionar el nombre del médico o especialidad.

- Si desea contactar algunas de las sig",1
43352,wamid.HBgNNTIxNTUyMDcwODIxNhUCABIYIDVFQUZBNjIzQTVG,Gracias por comunicarte con Consultorio Mediyen. ¿Cómo podemos ayudarte? ?? recuerda que para una consulta tienes que venir a dejarnos el nombre de tu paciente o pacientes y un número telefónico a las 8:00 de la mañana para que te asignemos un es,1
43353,wamid.HBgNNTIxNTU0MTQwNDMxOBUCABIYFDJGRTcxMzRFNzI4,"Gracias por comunicarte con Dr. Enrique Cortés. Por favor, haznos saber cómo podemos ayudarte.",1
43354,wamid.HBgNNTIxNTUyMTcxNjAxMhUCABIYIDk5QTYwMUUxRjA5,Gracias por comunicarte con Dr Cuellar. ¿Cómo podemos ayudarte?,1
43355,wamid.HBgNNTIxODExMjc0NzMzMxUCABIYIEFDNkU5REY4QzRG,"Gracias por comunicarte con Jeliceer. ¿Cómo podemos ayudarte?
Nuestro horario de servicio es de 8am a 8pm. 
Citas por este medio o al tel: 81 81 239969.",1
43356,wamid.HBgNNTIxNjY5Mjc1NDMxMRUCABIYFDNBQjIxMDFBOTRE,"¡Hola! ¿qué tal? Soy el Doctor Jorge Tirado, soy Médico Cirujano General y Experto en Enfermedsdes respiratorias y Cardio-Metabólicas. 

Con atención para adultos y niños de cualquier edad. 

Cuéntame ¿En qué puedo ayudarte el día de hoy?",1
43357,wamid.HBgNNTIxOTYxMTE2MTQ4MhUCABIYFDNBRDQzRkMxNjQ5,"Hola, soy el Dr Ernesto Pohlenz de ISEMEP Chiapas, será un gusto atenderte.
Como te llamas?",1
43358,wamid.HBgNNTIxNTU2MDg2NjI5NxUCABIYIDlERTMyQzQwM0RC,Gracias por comunicarte con ChektAhora. ¿Cómo podemos ayudarte?,1
43359,wamid.HBgNNTIxNTU4MDQ4MjU2MBUCABIYFDJGRjUxNERFODZE,"Gracias por comunicarte con el Dr. Irvin Juárez. Por favor, haznos saber cómo podemos ayudarte.",1
43360,wamid.HBgNNTIxMzMxNDY2NTE2MxUCABIYIDE5ODUyQjkxQTY1,"Gracias por comunicarte, si necesitan agendar una cita o para informes marcar al:  3316778943 o al 3338485520 de 10 a 2 o de 4 a 8pm. 
Si ya es paciente, enviar foto de la ultima receta que se entrego en consulta y su pregunta.",1
43361,wamid.HBgNNTIxMzMzMzc5MTg1NRUCABIYFDJGQkZGQkE3OTFE,"Gracias por comunicarte con Dr. Enrique Bernal. Por favor, haznos saber cómo podemos ayudarte. Por normativa no es posible dar consulta por este medio, lo autorizado es forma directa o telefónica , gracias por su comprensión.",1
43362,wamid.HBgNNTIxNTU2MTE2MjUzNBUCABIYFDNBMEQ3OUM5ODdF,"Gracias por comunicarte con DRA AFRICA TERRAZAS. Por favor, déjanos saber cómo podemos ayudarte.",1
43363,wamid.HBgNNTIxNTU0OTg1ODM5MRUCABIYFDJGQzk5N0U5Q0Iy,"Gracias por comunicarse al consultorio de la Dra. Monserrat González. 
Le recordamos los horarios para consulta médica: 
Lunes a Viernes a partir de las 7 pm.
Sábados y Domingos Sujeto a disponibilidad. 
Para agendar una consulta, espere un m",1
43364,wamid.HBgNNTIxNjYyMTIzMDI0ORUCABIYIDJBNzlERTc1QzJF,Gracias por comunicarte con Mtz Sanders Alta Especialidad. Si desea agendar una cita favor de marcar o enviar msg al 6624674398. Nueva ubicación ! del consultorio  Refoma 341,1
43365,wamid.HBgNNTIxMzMzNTAyMzA3MRUCABIYIDJCQzg1NUVEOTgx,Gracias por comunicarte con Farmacia Abogada De Los Enfermos. ¿Cómo podemos ayudarte?,1
43366,wamid.HBgNNTIxMzMxMDY4NTgzNxUCABIYIEY2NDA0NzI2N0M5,Gracias por comunicarte con Dra. Guadalupe Camarena. ¿Cómo podemos ayudarte?,1
43367,wamid.HBgNNTIxNzU3MTA2NjM3NRUCABIYIDE3M0E1MDlCOUY4,"El horario de atención medica es de: LUN. A SAB. 2 horarios:  de 9am a 2pm y de 5pm a 9pm, DOM. de 10am a 2pm. Cita previa. En breve me comunico con usted.",1
43368,wamid.HBgNNTIxODExNDkyNDk0MBUCABIYIDg5MDJDNEI1OTZF,"Hola, soy Belén, asistente de Eyeklinik.

Gracias por contactarnos. De momento no estoy en la clínica.

Si tienes alguna duda puedes dejarla y te contesto tan pronto como me sea posible.

 

Hi, I´m Belén, assistant at Eyeklinik.

Thank",1
43369,wamid.HBgNNTIxNTU1MTA5MTgxNhUCABIYIDg0MDZGMzc4NDg3,"ESTAS ESCRIBIENDO AL NÚMERO DEL DR. IVAN LOPEZ. ?????????????????????

Medico Cirujano Egresado del IPN
Medicina General, Geriátrica, Estética (Botox) Lesiones Dermatológicas. (VPH Lipomas, quistes) ????

Por el momento me encuentro ocupado.",1
43370,wamid.HBgNNTIxODY3MTI5MDkwNRUCABIYFDJGMjUxQjgwODRD,"Gracias por comunicarte con Consultorio Dra Brenda. Por favor, haznos saber cómo podemos ayudarte.",1
43371,wamid.HBgNNTIxMzMzNTAyMzA3MRUCABIYIDQ2QzBCNjhBNzdG,"Gracias por tu mensaje. En este momento no podemos responder, pero lo haremos lo antes posible.",1
43372,wamid.HBgNNTIxNTUyMzQwNjQzNBUCABIYIDdFN0YwNjBFRDg1,Gracias por comunicarte con tu servidor Dr. Ricardo Saldaña Octavo. ¿Cómo puedo ayudarte? Un poco más tarde me pongo en contacto contigo.,1
43373,wamid.HBgNNTIxNDQyMjU4MTE1NxUCABIYIDk4QkNGOTIxRDYz,"_*Este es un mensaje automático*_ Gracias por comunicarte conmigo. ¿Cómo puedo ayudarte?

Más información: https://linktr.ee/docfraga 

Gracias",1
43374,wamid.HBgNNTIxNTU4MTQ0MDM0OBUCABIYFDJGREM1OTQwMEM5,"Por el momento no estamos disponibles, por favor deje sus datos completos (nombre completo y motivo del mensaje) y en breve le responderemos el mensaje",1
43375,wamid.HBgNNTIxODExMDQ1NTQ4NhUCABIYIENFMDMyODYxQThD,"El horario de consulta es de Lunes a Viernes de 08:00 a 20:00 hrs.
Sábados de 08:00 a 14:00 Siempre con PREVIA CITA por este medio.
Fuera de ese horario si es urgente favor de mandar mensaje con la palabra: ""Emergencia"" y a la brevedad me pon",1
43376,wamid.HBgNNTIxNjY3MjIwMTI1ORUCABIYFDJGQzIxRkMyMzQz,"Gracias por comunicarte con Dra Yahaira Bórquez. Por favor, haznos saber cómo podemos ayudarte.",1
43377,wamid.HBgNNTIxOTY3MTA0NzY5NxUCABIYIDZDMUY0RTMyOEZC,Gracias por comunicarte con Dra. Karina Hernández Salazar. ¿Cómo podemos ayudarte? Citas ??9671314492,1
43378,wamid.HBgNNTIxNTU0MTE3OTIxNBUCABIYFDJGMkIyRDlGMTQ3,"Gracias por comunicarte con Fonsy. Por favor, haznos saber cómo podemos ayudarte.",1
43379,wamid.HBgNNTIxOTkzMzExMjMxMRUCABIYFDJGOTkyQkRCNzRF,"Gracias por su mensaje. Toda consulta o seguimiento que requiera, marque a los teléfonos 9933141428 y 9933124749 o por WhatsApp al 9933734897 con gusto le atenderemos.",1
43380,wamid.HBgNNTIxMjI5Mjc4NzMwMRUCABIYFDJGRDlEQzMwMzMw,"Gracias por su mensaje. En este momento no me encuentro disponible, contestare su mensaje en cuanto me sea posible. Dra. Artes.",1
43381,wamid.HBgNNTIxNTU0MTMwMDA3NBUCABIYIEVGQ0ZBN0UxRDlC,Gracias por comunicarte con DRA.MIGUEL. ¿Cómo podemos ayudarte?,1
43382,wamid.HBgNNTIxNDQ0MjgxOTA3OBUCABIYIEZGQjc1MDlGMEEy,"Gracias por comunicarte con Castillo Medical Doctor. ¿Cómo podemos ayudarte?
Agenda Cita médica disponible?????",1
43383,wamid.HBgNNTIxMjI5Mjc4NzMwMRUCABIYFDJGMzk1QzZDNEI5,"? Gracias por comunicarse conmigo. Por favor, deje su nombre y dígame en qué puedo ayudarle. Con gusto contestaré su mensaje en cuanto me sea posible. 

? Si desea una cita puede solicitarla para los días: 

- Lunes
- Miércoles
- Viernes 
",1
43384,wamid.HBgNNTIxOTkzMTc5NjcxNhUCABIYIERDNUNERjhCRDcx,"Te estás comunicando  al consultorio del Dr. Mendoza, por el momento se encuentra ocupado ,deje su mensaje y pronto nos comunicamos con usted",1
43385,wamid.HBgNNTIxNTU0MDE3MTg5MxUCABIYIDAzMjhDM0EwQTk5,"Bienvenido a *Barimedic Satélite / Atizapán* me da gusto recibir tu mensaje.
*AGENDA TU CITA:*

???? https://www.doctoralia.com.mx/z/vvLVqz ????
O
??Llámanos al 55 92 38 40 04 (FIJO) o al 55 40 17 18 93 (MÓVIL)

*MEJOR UNA LLAMADA QUE UN M",1
43386,wamid.HBgNNTIxODExNTIxNTU1NRUCABIYFDJGOEIyQjg3QTAy,"Gracias por comunicarte con Centro De Vacunacion Monterrey, en un momento le atenderemos.",1
43387,wamid.HBgNNTIxNTUyNzU5NDU4MhUCABIYIEY0NzQ3NjY5QkYy,Gracias por comunicarte con Beauty And Health. ¿Cómo podemos ayudarte?,1
43388,wamid.HBgNNTIxNzc3MTMwMDIzMhUCABIYIDcwQzFBOERBOEU4,Gracias por comunicarte con Dr Alfredo Méndez. ¿Cómo podemos ayudarte?,1
43389,wamid.HBgNNTIxMjIyMTI1NzgxNRUCABIYFDJGNDEzNjJGQTU5,"? Gracias por comunicarte a MédicaViRey  Consultorios. Déjanos saber cómo podemos ayudarte. Nuestros horarios de atención, previa cita: Lunes a Miércoles y Viernes 4:00pm a 6:00pm, Jueves 2:30 a 4:30pm, Sábados 2:00pm a 4:00pm. Antes de agendar u",1
43390,wamid.HBgNNTIxNzIyNDIzNDc4NBUCABIYIEE1MDdGRDY4QUFB,"Gracias por comunicarte con Consultorio Del ANGEL. ¿Cómo podemos ayudarte?  Iniciamos el servicio de consulta a partir de las 11 de la mañana, y trabajamos con previa cita, estamos para servirle.",1
43391,wamid.HBgNNTIxMzMyNTM3NjIyNRUCABIYIEEwQkZCNTQ4Q0Qy,"Hola! Gracias por tu mensaje. Por el momento no estoy disponible. 

Si deseas agendar una cita ?? por favor llama ??
??Guadalajara 33 2902 3013
?? Tepatitlán 378 107 3848

Una asistente con gusto de atenderá ??????? de lunes a viernes ? 9:0",1
43392,wamid.HBgNNTIxNTU0MTg1NzY5MhUCABIYFDJGQjZEMTU4NDEw,"Hola  mucho gusto Soy la Dra. Marina Pineda Médico Bariatra mi equipo y yo te ayudaremos a lograr  tus metas de  Peso, Salud , Estética y Equilibrio Emocional . Atención Previa Cita ??????????????????????",1
43393,wamid.HBgNNTIxODY4MTcwODE2MhUCABIYIDU2MjZCQTY5MkQw,Gracias por comunicarte con Centro De Diabetes Y Control Metabólico. ¿Cómo podemos ayudarte?,1
43394,wamid.HBgNNTIxODEzNDA2MjI4MRUCABIYIDZEMTNCNjU0OTE4,Gracias por comunicarte con Dra. Mariana Morales PSIQUIATRA. ¿Cómo podemos ayudarte?,1
43395,wamid.HBgNNTIxNDQ0MjYzNDk1NhUCABIYIDZDODdDQTM0MkY0,"(Este es un mensaje automático)

Gracias por comunicarte con el Dr Miguel Angel Flores Vázquez??. 
Por el momento no puede contestar el mensaje, en cuánto sea posible el doctor se comunicará con usted. 

Si desea agendar una cita ?? por favo",1
43396,wamid.HBgNNTIxNDQ0MjYzNDk1NhUCABIYIDRFQjRFMkMwMEU3,"(Este es un mensaje automático)

Gracias por comunicarte con el Dr Miguel Angel Flores Vázquez??. 
Por el momento no puede contestar el mensaje, en cuánto sea posible el doctor se comunicará con usted. 

Si desea agendar una cita ?? por favo",1
43397,wamid.HBgNNTIxNTU3NDg2MTE1ORUCABIYIDc1QzQ2NDhDNENF,Hola quisiera hablar con un representante,1
43398,wamid.HBgNNTIxNTYzNjE3NjY4MRUCABIYIDYzRDM1OEJCM0U2,Gracias por comunicarte con Dra Elsa Santiago Olivares. ¿Cómo puedo ayudarte?,1
43399,wamid.HBgNNTIxNTUyOTI5MDg3NxUCABIYIEY0RTU1MDlGNkIy,Gracias por comunicarte con Gesica Orozco. ¿Cómo podemos ayudarte?,1
43400,wamid.HBgNNTIxMjIyMTc1ODIwNxUCABIYIEYyOTdBODk0MzYx,Consultorio médico y Farmacia C&M. ¿Cómo podemos ayudarte??????????????,1
43401,wamid.HBgNNTIxNTU3Mzg3OTg3NRUCABIYIEFGM0YyMDZGNzlD,"¡Hola!
Gracias por comunicarte.
??Soy la _Dra. Sofía Carrillo Fierro._ Medicina Estética y Medicina Integral.
¿Cómo te puedo ayudar?",1
43402,wamid.HBgNNTIxMjI5MjMzMDk1ORUCABIYIDQ3RkUyRDA1Q0Qw,Horario de cons 11 a 2 y 530 a 7 cons fuera de horario tiene  costo extra,1
43403,wamid.HBgNNTIxNzMyMTA5MDY5MxUCABIYIEMyQTY2QzNFQ0Q4,Gracias por comunicarte con Clinica Medica Esquipula. ¿Cómo podemos ayudarte?,1
43404,wamid.HBgNNTIxODE4MjU5NTg0NxUCABIYFDJGRTNFMTYyNDky,"¡Hola, Barbie! ¡Hola, Ken! ????
¡Qué emoción tenerte aquí! En unos instantes, uno de nuestros compañeros estará contigo para ayudarte. ???

Te contamos algo increíble: ?? Tendremos nuestros días de inauguración el 6, 7 y 8 de noviembre, para l",1
43405,wamid.HBgNNTIxODE4MjU5NTg0NxUCABIYFDJGRjI5OEI5MUJD,"¡Hola, Barbie! ¡Hola, Ken! ????
¡Qué emoción tenerte aquí! En unos instantes, uno de nuestros compañeros estará contigo para ayudarte. ???

Te contamos algo increíble: ?? Tendremos nuestros días de inauguración el 6, 7 y 8 de noviembre, para l",1
